id,Station Name,Description,SampleDate,SampleTime,parameter,qualifier,Result,unit,method,CreateDate,Distance,Direction
386117,WP0000072,Hope Ranch Beach,1999-03-01,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,3/1/99,,
386118,WP0000072,Hope Ranch Beach,1999-03-08,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,3/8/99,,
386119,WP0000072,Hope Ranch Beach,1999-03-15,0:00:00,Enterococcus,=,30000,MPN/100ml,Enterolert,3/15/99,,
386120,WP0000072,Hope Ranch Beach,1999-03-17,0:00:00,Enterococcus,=,97,MPN/100ml,Enterolert,3/17/99,,
386121,WP0000072,Hope Ranch Beach,1999-03-22,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,3/22/99,,
386122,WP0000072,Hope Ranch Beach,1999-03-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/29/99,,
386123,WP0000072,Hope Ranch Beach,1999-04-05,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/5/99,,
386124,WP0000072,Hope Ranch Beach,1999-04-12,0:00:00,Enterococcus,=,2035,MPN/100ml,Enterolert,4/12/99,,
386125,WP0000072,Hope Ranch Beach,1999-04-14,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,4/14/99,,
386126,WP0000072,Hope Ranch Beach,1999-04-19,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,4/19/99,,
386127,WP0000072,Hope Ranch Beach,1999-04-26,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/26/99,,
386128,WP0000072,Hope Ranch Beach,1999-05-03,0:00:00,Enterococcus,=,3654,MPN/100ml,Enterolert,5/3/99,,
386129,WP0000072,Hope Ranch Beach,1999-05-10,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,5/10/99,,
386130,WP0000072,Hope Ranch Beach,1999-05-17,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/17/99,,
386131,WP0000072,Hope Ranch Beach,1999-05-24,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,5/24/99,,
386184,WP0000072,Hope Ranch Beach,1999-06-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/1/99,,
386185,WP0000072,Hope Ranch Beach,1999-06-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/7/99,,
386186,WP0000072,Hope Ranch Beach,1999-06-14,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,6/14/99,,
386187,WP0000072,Hope Ranch Beach,1999-06-22,0:00:00,Enterococcus,=,98,MPN/100ml,Enterolert,6/22/99,,
386188,WP0000072,Hope Ranch Beach,1999-06-28,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/28/99,,
386189,WP0000072,Hope Ranch Beach,1999-07-06,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/6/99,,
386190,WP0000072,Hope Ranch Beach,1999-07-12,0:00:00,Enterococcus,=,120,MPN/100ml,Enterolert,7/12/99,,
386191,WP0000072,Hope Ranch Beach,1999-07-19,0:00:00,Enterococcus,=,384,MPN/100ml,Enterolert,7/19/99,,
386192,WP0000072,Hope Ranch Beach,1999-07-26,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/26/99,,
386193,WP0000072,Hope Ranch Beach,1999-08-02,0:00:00,Enterococcus,=,74,MPN/100ml,Enterolert,8/2/99,,
386194,WP0000072,Hope Ranch Beach,1999-08-09,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/9/99,,
386195,WP0000072,Hope Ranch Beach,1999-08-16,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/16/99,,
386196,WP0000072,Hope Ranch Beach,1999-08-23,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/23/99,,
386197,WP0000072,Hope Ranch Beach,1999-08-30,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,8/30/99,,
386198,WP0000072,Hope Ranch Beach,1999-09-07,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,9/7/99,,
386199,WP0000072,Hope Ranch Beach,1999-09-13,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,9/13/99,,
386200,WP0000072,Hope Ranch Beach,1999-09-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/20/99,,
386201,WP0000072,Hope Ranch Beach,1999-09-27,0:00:00,Enterococcus,=,292,MPN/100ml,Enterolert,9/27/99,,
386202,WP0000072,Hope Ranch Beach,1999-09-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/29/99,,
386203,WP0000072,Hope Ranch Beach,1999-10-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/4/99,,
386204,WP0000072,Hope Ranch Beach,1999-10-11,0:00:00,Enterococcus,=,203,MPN/100ml,Enterolert,10/11/99,,
386205,WP0000072,Hope Ranch Beach,1999-10-18,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,10/18/99,,
386206,WP0000072,Hope Ranch Beach,1999-10-25,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,10/25/99,,
386207,WP0000072,Hope Ranch Beach,1999-11-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/1/99,,
386208,WP0000072,Hope Ranch Beach,1999-11-08,0:00:00,Enterococcus,=,107,MPN/100ml,Enterolert,11/8/99,,
386209,WP0000072,Hope Ranch Beach,1999-11-15,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/15/99,,
386210,WP0000072,Hope Ranch Beach,1999-11-22,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,11/22/99,,
386211,WP0000072,Hope Ranch Beach,1999-11-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/29/99,,
386212,WP0000072,Hope Ranch Beach,1999-12-06,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,12/6/99,,
386213,WP0000072,Hope Ranch Beach,1999-12-13,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/13/99,,
386214,WP0000072,Hope Ranch Beach,1999-12-20,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,12/20/99,,
386215,WP0000072,Hope Ranch Beach,1999-12-27,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/27/99,,
386216,WP0000072,Hope Ranch Beach,1999-12-30,0:00:00,Enterococcus,=,64,MPN/100ml,Enterolert,12/30/99,,
387038,WP0000072,Hope Ranch Beach,2000-01-03,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,1/3/00,,
387039,WP0000072,Hope Ranch Beach,2000-01-10,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,1/10/00,,
387040,WP0000072,Hope Ranch Beach,2000-01-18,0:00:00,Enterococcus,=,717,MPN/100ml,Enterolert,1/18/00,,
387041,WP0000072,Hope Ranch Beach,2000-01-24,0:00:00,Enterococcus,=,74,MPN/100ml,Enterolert,1/24/00,,
387042,WP0000072,Hope Ranch Beach,2000-01-31,0:00:00,Enterococcus,=,74,MPN/100ml,Enterolert,1/31/00,,
387043,WP0000072,Hope Ranch Beach,2000-02-07,0:00:00,Enterococcus,=,1585,MPN/100ml,Enterolert,2/7/00,,
387044,WP0000072,Hope Ranch Beach,2000-02-14,0:00:00,Enterococcus,=,391,MPN/100ml,Enterolert,2/14/00,,
387045,WP0000072,Hope Ranch Beach,2000-02-22,0:00:00,Enterococcus,=,435,MPN/100ml,Enterolert,2/22/00,,
387046,WP0000072,Hope Ranch Beach,2000-02-28,0:00:00,Enterococcus,=,160,MPN/100ml,Enterolert,2/28/00,,
387047,WP0000072,Hope Ranch Beach,2000-03-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/1/00,,
387048,WP0000072,Hope Ranch Beach,2000-03-06,0:00:00,Enterococcus,=,3448,MPN/100ml,Enterolert,3/6/00,,
387049,WP0000072,Hope Ranch Beach,2000-03-08,0:00:00,Enterococcus,=,985,MPN/100ml,Enterolert,3/8/00,,
387050,WP0000072,Hope Ranch Beach,2000-03-13,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,3/13/00,,
387051,WP0000072,Hope Ranch Beach,2000-03-20,0:00:00,Enterococcus,=,218,MPN/100ml,Enterolert,3/20/00,,
387052,WP0000072,Hope Ranch Beach,2000-03-22,0:00:00,Enterococcus,=,109,MPN/100ml,Enterolert,3/22/00,,
387053,WP0000072,Hope Ranch Beach,2000-03-27,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/27/00,,
387054,WP0000072,Hope Ranch Beach,2000-04-03,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,4/3/00,,
387055,WP0000072,Hope Ranch Beach,2000-04-10,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/10/00,,
387056,WP0000072,Hope Ranch Beach,2000-04-17,0:00:00,Enterococcus,=,465,MPN/100ml,Enterolert,4/17/00,,
387057,WP0000072,Hope Ranch Beach,2000-04-19,0:00:00,Enterococcus,=,211,MPN/100ml,Enterolert,4/19/00,,
387058,WP0000072,Hope Ranch Beach,2000-04-24,0:00:00,Enterococcus,=,143,MPN/100ml,Enterolert,4/24/00,,
387059,WP0000072,Hope Ranch Beach,2000-05-08,0:00:00,Enterococcus,=,364,MPN/100ml,Enterolert,5/8/00,,
387060,WP0000072,Hope Ranch Beach,2000-05-10,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,5/10/00,,
387061,WP0000072,Hope Ranch Beach,2000-05-15,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,5/15/00,,
387062,WP0000072,Hope Ranch Beach,2000-05-22,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,5/22/00,,
387063,WP0000072,Hope Ranch Beach,2000-05-30,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/30/00,,
387064,WP0000072,Hope Ranch Beach,2000-06-05,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,6/5/00,,
387065,WP0000072,Hope Ranch Beach,2000-06-12,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,6/12/00,,
387066,WP0000072,Hope Ranch Beach,2000-06-19,0:00:00,Enterococcus,=,275,MPN/100ml,Enterolert,6/19/00,,
387067,WP0000072,Hope Ranch Beach,2000-06-26,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,6/26/00,,
386956,WP0000072,Hope Ranch Beach,2000-07-05,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,7/5/00,,
386957,WP0000072,Hope Ranch Beach,2000-07-10,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/10/00,,
386958,WP0000072,Hope Ranch Beach,2000-07-17,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/17/00,,
386959,WP0000072,Hope Ranch Beach,2000-07-24,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/24/00,,
386960,WP0000072,Hope Ranch Beach,2000-07-31,0:00:00,Enterococcus,=,169,MPN/100ml,Enterolert,7/31/00,,
386961,WP0000072,Hope Ranch Beach,2000-08-07,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/7/00,,
386962,WP0000072,Hope Ranch Beach,2000-08-14,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/14/00,,
386963,WP0000072,Hope Ranch Beach,2000-08-21,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/21/00,,
386964,WP0000072,Hope Ranch Beach,2000-08-28,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/28/00,,
386965,WP0000072,Hope Ranch Beach,2000-09-05,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/5/00,,
386966,WP0000072,Hope Ranch Beach,2000-09-11,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/11/00,,
386967,WP0000072,Hope Ranch Beach,2000-09-18,0:00:00,Enterococcus,=,51,MPN/100ml,Enterolert,9/18/00,,
386968,WP0000072,Hope Ranch Beach,2000-09-25,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,9/25/00,,
386969,WP0000072,Hope Ranch Beach,2000-10-02,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,10/2/00,,
386970,WP0000072,Hope Ranch Beach,2000-10-09,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,10/9/00,,
386971,WP0000072,Hope Ranch Beach,2000-10-16,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/16/00,,
386972,WP0000072,Hope Ranch Beach,2000-10-23,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/23/00,,
386973,WP0000072,Hope Ranch Beach,2000-10-30,0:00:00,Enterococcus,=,189,MPN/100ml,Enterolert,10/30/00,,
386974,WP0000072,Hope Ranch Beach,2000-11-01,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/1/00,,
386975,WP0000072,Hope Ranch Beach,2000-11-06,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,11/6/00,,
386976,WP0000072,Hope Ranch Beach,2000-11-13,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,11/13/00,,
386977,WP0000072,Hope Ranch Beach,2000-11-20,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,11/20/00,,
386978,WP0000072,Hope Ranch Beach,2000-11-27,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,11/27/00,,
386979,WP0000072,Hope Ranch Beach,2000-12-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,12/4/00,,
386980,WP0000072,Hope Ranch Beach,2000-12-11,0:00:00,Enterococcus,=,173,MPN/100ml,Enterolert,12/11/00,,
386981,WP0000072,Hope Ranch Beach,2000-12-13,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/13/00,,
386982,WP0000072,Hope Ranch Beach,2000-12-18,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,12/18/00,,
386983,WP0000072,Hope Ranch Beach,2000-12-26,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/26/00,,
387867,WP0000072,Hope Ranch Beach,2001-01-02,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,1/2/01,,
387868,WP0000072,Hope Ranch Beach,2001-01-08,0:00:00,Enterococcus,=,199,MPN/100ml,Enterolert,1/8/01,,
387869,WP0000072,Hope Ranch Beach,2001-01-16,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,1/16/01,,
387870,WP0000072,Hope Ranch Beach,2001-01-22,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,1/22/01,,
387871,WP0000072,Hope Ranch Beach,2001-01-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,1/29/01,,
387872,WP0000072,Hope Ranch Beach,2001-02-05,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/5/01,,
387873,WP0000072,Hope Ranch Beach,2001-02-12,0:00:00,Enterococcus,=,546,MPN/100ml,Enterolert,2/12/01,,
387874,WP0000072,Hope Ranch Beach,2001-02-20,0:00:00,Enterococcus,=,253,MPN/100ml,Enterolert,2/20/01,,
387875,WP0000072,Hope Ranch Beach,2001-02-22,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,2/22/01,,
387876,WP0000072,Hope Ranch Beach,2001-02-26,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/26/01,,
387877,WP0000072,Hope Ranch Beach,2001-03-08,0:00:00,Enterococcus,=,160,MPN/100ml,Enterolert,3/8/01,,
387878,WP0000072,Hope Ranch Beach,2001-03-12,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,3/12/01,,
387879,WP0000072,Hope Ranch Beach,2001-03-19,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/19/01,,
387880,WP0000072,Hope Ranch Beach,2001-03-28,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/28/01,,
387881,WP0000072,Hope Ranch Beach,2001-04-02,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,4/2/01,,
387882,WP0000072,Hope Ranch Beach,2001-04-09,0:00:00,Enterococcus,=,84,MPN/100ml,Enterolert,4/9/01,,
387883,WP0000072,Hope Ranch Beach,2001-04-16,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/16/01,,
387884,WP0000072,Hope Ranch Beach,2001-04-23,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,4/23/01,,
387885,WP0000072,Hope Ranch Beach,2001-04-30,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,4/30/01,,
387886,WP0000072,Hope Ranch Beach,2001-05-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/7/01,,
387887,WP0000072,Hope Ranch Beach,2001-05-14,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,5/14/01,,
387888,WP0000072,Hope Ranch Beach,2001-05-21,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/21/01,,
387889,WP0000072,Hope Ranch Beach,2001-05-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/29/01,,
387890,WP0000072,Hope Ranch Beach,2001-06-04,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/4/01,,
387891,WP0000072,Hope Ranch Beach,2001-06-11,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,6/11/01,,
387892,WP0000072,Hope Ranch Beach,2001-06-18,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,6/18/01,,
387893,WP0000072,Hope Ranch Beach,2001-06-25,0:00:00,Enterococcus,=,1071,MPN/100ml,Enterolert,6/25/01,,
387894,WP0000072,Hope Ranch Beach,2001-06-27,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,6/27/01,,
387895,WP0000072,Hope Ranch Beach,2001-07-02,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/2/01,,
387896,WP0000072,Hope Ranch Beach,2001-07-09,0:00:00,Enterococcus,=,74,MPN/100ml,Enterolert,7/9/01,,
387897,WP0000072,Hope Ranch Beach,2001-07-16,0:00:00,Enterococcus,=,201,MPN/100ml,Enterolert,7/16/01,,
387898,WP0000072,Hope Ranch Beach,2001-07-18,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,7/18/01,,
387899,WP0000072,Hope Ranch Beach,2001-07-23,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/23/01,,
387900,WP0000072,Hope Ranch Beach,2001-07-30,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/30/01,,
387901,WP0000072,Hope Ranch Beach,2001-08-06,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/6/01,,
387902,WP0000072,Hope Ranch Beach,2001-08-13,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,8/13/01,,
387903,WP0000072,Hope Ranch Beach,2001-08-20,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/20/01,,
387904,WP0000072,Hope Ranch Beach,2001-08-27,0:00:00,Enterococcus,=,134,MPN/100ml,Enterolert,8/27/01,,
387905,WP0000072,Hope Ranch Beach,2001-08-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/29/01,,
387906,WP0000072,Hope Ranch Beach,2001-09-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,9/4/01,,
387907,WP0000072,Hope Ranch Beach,2001-09-10,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,9/10/01,,
387908,WP0000072,Hope Ranch Beach,2001-09-17,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/17/01,,
387909,WP0000072,Hope Ranch Beach,2001-09-24,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,9/24/01,,
387910,WP0000072,Hope Ranch Beach,2001-10-01,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,10/1/01,,
387911,WP0000072,Hope Ranch Beach,2001-10-08,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/8/01,,
387912,WP0000072,Hope Ranch Beach,2001-10-15,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/15/01,,
387913,WP0000072,Hope Ranch Beach,2001-10-22,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,10/22/01,,
387914,WP0000072,Hope Ranch Beach,2001-10-29,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,10/29/01,,
387915,WP0000072,Hope Ranch Beach,2001-11-05,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/5/01,,
387916,WP0000072,Hope Ranch Beach,2001-11-19,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,11/19/01,,
387917,WP0000072,Hope Ranch Beach,2001-11-26,0:00:00,Enterococcus,=,259,MPN/100ml,Enterolert,11/26/01,,
387918,WP0000072,Hope Ranch Beach,2001-11-28,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/28/01,,
