id,Station Name,Description,SampleDate,SampleTime,parameter,qualifier,Result,unit,method,CreateDate,Distance,Direction
385230,WP0000037,Goleta Beach,1998-07-27,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,7/27/98,,
385231,WP0000037,Goleta Beach,1998-08-03,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/3/98,,
385232,WP0000037,Goleta Beach,1998-08-10,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,8/10/98,,
385233,WP0000037,Goleta Beach,1998-08-17,0:00:00,Enterococcus,=,137,MPN/100ml,Enterolert,8/17/98,,
385234,WP0000037,Goleta Beach,1998-08-24,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/24/98,,
385235,WP0000037,Goleta Beach,1998-08-31,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,8/31/98,,
385236,WP0000037,Goleta Beach,1998-09-08,0:00:00,Enterococcus,=,99,MPN/100ml,Enterolert,9/8/98,,
385237,WP0000037,Goleta Beach,1998-09-14,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,9/14/98,,
385238,WP0000037,Goleta Beach,1998-09-21,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,9/21/98,,
385239,WP0000037,Goleta Beach,1998-09-28,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,9/28/98,,
385240,WP0000037,Goleta Beach,1998-10-05,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/5/98,,
385241,WP0000037,Goleta Beach,1998-10-12,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,10/12/98,,
385242,WP0000037,Goleta Beach,1998-10-19,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,10/19/98,,
385244,WP0000037,Goleta Beach,1998-11-02,0:00:00,Enterococcus,=,85,MPN/100ml,Enterolert,11/2/98,,
385245,WP0000037,Goleta Beach,1998-11-09,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,11/9/98,,
385246,WP0000037,Goleta Beach,1998-11-16,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/16/98,,
385247,WP0000037,Goleta Beach,1998-11-23,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,11/23/98,,
385248,WP0000037,Goleta Beach,1998-11-30,0:00:00,Enterococcus,=,73,MPN/100ml,Enterolert,11/30/98,,
385249,WP0000037,Goleta Beach,1998-12-07,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,12/7/98,,
385250,WP0000037,Goleta Beach,1998-12-14,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,12/14/98,,
385251,WP0000037,Goleta Beach,1998-12-21,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,12/21/98,,
385252,WP0000037,Goleta Beach,1998-12-28,0:00:00,Enterococcus,=,98,MPN/100ml,Enterolert,12/28/98,,
385893,WP0000037,Goleta Beach,1999-01-04,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,1/4/99,,
385894,WP0000037,Goleta Beach,1999-01-11,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,1/11/99,,
385895,WP0000037,Goleta Beach,1999-01-19,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,1/19/99,,
385896,WP0000037,Goleta Beach,1999-01-25,0:00:00,Enterococcus,=,199,MPN/100ml,Enterolert,1/25/99,,
385897,WP0000037,Goleta Beach,1999-02-01,0:00:00,Enterococcus,=,1,MPN/100ml,Enterolert,2/1/99,,
385898,WP0000037,Goleta Beach,1999-02-08,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,2/8/99,,
385899,WP0000037,Goleta Beach,1999-02-16,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/16/99,,
385900,WP0000037,Goleta Beach,1999-02-22,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/22/99,,
385901,WP0000037,Goleta Beach,1999-03-01,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,3/1/99,,
385902,WP0000037,Goleta Beach,1999-03-08,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,3/8/99,,
385903,WP0000037,Goleta Beach,1999-03-15,0:00:00,Enterococcus,=,4611,MPN/100ml,Enterolert,3/15/99,,
385904,WP0000037,Goleta Beach,1999-03-17,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,3/17/99,,
385905,WP0000037,Goleta Beach,1999-03-22,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/22/99,,
385906,WP0000037,Goleta Beach,1999-03-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/29/99,,
385907,WP0000037,Goleta Beach,1999-04-05,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/5/99,,
385908,WP0000037,Goleta Beach,1999-04-12,0:00:00,Enterococcus,=,1483,MPN/100ml,Enterolert,4/12/99,,
385909,WP0000037,Goleta Beach,1999-04-14,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/14/99,,
385910,WP0000037,Goleta Beach,1999-04-19,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,4/19/99,,
385911,WP0000037,Goleta Beach,1999-04-26,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/26/99,,
385912,WP0000037,Goleta Beach,1999-05-03,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,5/3/99,,
385913,WP0000037,Goleta Beach,1999-05-10,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,5/10/99,,
385914,WP0000037,Goleta Beach,1999-05-17,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,5/17/99,,
385915,WP0000037,Goleta Beach,1999-05-24,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,5/24/99,,
385916,WP0000037,Goleta Beach,1999-06-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/1/99,,
385917,WP0000037,Goleta Beach,1999-06-07,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,6/7/99,,
385918,WP0000037,Goleta Beach,1999-06-14,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/14/99,,
385919,WP0000037,Goleta Beach,1999-06-22,0:00:00,Enterococcus,=,109,MPN/100ml,Enterolert,6/22/99,,
385920,WP0000037,Goleta Beach,1999-06-28,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/28/99,,
385921,WP0000037,Goleta Beach,1999-07-06,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/6/99,,
385922,WP0000037,Goleta Beach,1999-07-12,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/12/99,,
385923,WP0000037,Goleta Beach,1999-07-19,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/19/99,,
385924,WP0000037,Goleta Beach,1999-07-26,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/26/99,,
385925,WP0000037,Goleta Beach,1999-08-02,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,8/2/99,,
385926,WP0000037,Goleta Beach,1999-08-04,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/4/99,,
385927,WP0000037,Goleta Beach,1999-08-09,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/9/99,,
385928,WP0000037,Goleta Beach,1999-08-16,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,8/16/99,,
385929,WP0000037,Goleta Beach,1999-08-23,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,8/23/99,,
385930,WP0000037,Goleta Beach,1999-08-30,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/30/99,,
385931,WP0000037,Goleta Beach,1999-09-07,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,9/7/99,,
385932,WP0000037,Goleta Beach,1999-09-13,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/13/99,,
385933,WP0000037,Goleta Beach,1999-09-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/20/99,,
385934,WP0000037,Goleta Beach,1999-09-27,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,9/27/99,,
385935,WP0000037,Goleta Beach,1999-10-04,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,10/4/99,,
385936,WP0000037,Goleta Beach,1999-10-11,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/11/99,,
385937,WP0000037,Goleta Beach,1999-10-18,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/18/99,,
385938,WP0000037,Goleta Beach,1999-10-25,0:00:00,Enterococcus,=,86,MPN/100ml,Enterolert,10/25/99,,
385939,WP0000037,Goleta Beach,1999-11-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/1/99,,
385940,WP0000037,Goleta Beach,1999-11-08,0:00:00,Enterococcus,=,278,MPN/100ml,Enterolert,11/8/99,,
385941,WP0000037,Goleta Beach,1999-11-15,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/15/99,,
385942,WP0000037,Goleta Beach,1999-11-22,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,11/22/99,,
385943,WP0000037,Goleta Beach,1999-11-29,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/29/99,,
385944,WP0000037,Goleta Beach,1999-12-06,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,12/6/99,,
385945,WP0000037,Goleta Beach,1999-12-13,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,12/13/99,,
385946,WP0000037,Goleta Beach,1999-12-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/20/99,,
385947,WP0000037,Goleta Beach,1999-12-27,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/27/99,,
386668,WP0000037,Goleta Beach,2000-01-01,0:00:00,Enterococcus,=,80,MPN/100ml,Enterolert,1/1/00,,
386669,WP0000037,Goleta Beach,2000-01-03,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,1/3/00,,
386670,WP0000037,Goleta Beach,2000-01-10,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,1/10/00,,
386671,WP0000037,Goleta Beach,2000-01-18,0:00:00,Enterococcus,=,185,MPN/100ml,Enterolert,1/18/00,,
386672,WP0000037,Goleta Beach,2000-01-24,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,1/24/00,,
386673,WP0000037,Goleta Beach,2000-01-31,0:00:00,Enterococcus,=,98,MPN/100ml,Enterolert,1/31/00,,
386674,WP0000037,Goleta Beach,2000-02-07,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,2/7/00,,
386675,WP0000037,Goleta Beach,2000-02-14,0:00:00,Enterococcus,=,663,MPN/100ml,Enterolert,2/14/00,,
386676,WP0000037,Goleta Beach,2000-02-22,0:00:00,Enterococcus,=,185,MPN/100ml,Enterolert,2/22/00,,
386677,WP0000037,Goleta Beach,2000-02-28,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,2/28/00,,
386678,WP0000037,Goleta Beach,2000-03-06,0:00:00,Enterococcus,=,8164,MPN/100ml,Enterolert,3/6/00,,
386679,WP0000037,Goleta Beach,2000-03-08,0:00:00,Enterococcus,=,108,MPN/100ml,Enterolert,3/8/00,,
386680,WP0000037,Goleta Beach,2000-03-13,0:00:00,Enterococcus,=,187,MPN/100ml,Enterolert,3/13/00,,
386681,WP0000037,Goleta Beach,2000-03-15,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,3/15/00,,
386682,WP0000037,Goleta Beach,2000-03-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/20/00,,
386683,WP0000037,Goleta Beach,2000-03-27,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/27/00,,
386684,WP0000037,Goleta Beach,2000-04-03,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/3/00,,
386685,WP0000037,Goleta Beach,2000-04-10,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/10/00,,
386686,WP0000037,Goleta Beach,2000-04-17,0:00:00,Enterococcus,=,24192,MPN/100ml,Enterolert,4/17/00,,
386687,WP0000037,Goleta Beach,2000-04-19,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,4/19/00,,
386688,WP0000037,Goleta Beach,2000-04-24,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,4/24/00,,
386689,WP0000037,Goleta Beach,2000-05-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/1/00,,
386690,WP0000037,Goleta Beach,2000-05-08,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/8/00,,
386691,WP0000037,Goleta Beach,2000-05-15,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/15/00,,
386692,WP0000037,Goleta Beach,2000-05-22,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/22/00,,
386693,WP0000037,Goleta Beach,2000-05-30,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/30/00,,
386694,WP0000037,Goleta Beach,2000-06-05,0:00:00,Enterococcus,=,187,MPN/100ml,Enterolert,6/5/00,,
386695,WP0000037,Goleta Beach,2000-06-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/7/00,,
386696,WP0000037,Goleta Beach,2000-06-12,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/12/00,,
386697,WP0000037,Goleta Beach,2000-06-19,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,6/19/00,,
386698,WP0000037,Goleta Beach,2000-06-21,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,6/21/00,,
386699,WP0000037,Goleta Beach,2000-06-26,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,6/26/00,,
386700,WP0000037,Goleta Beach,2000-07-05,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,7/5/00,,
386701,WP0000037,Goleta Beach,2000-07-10,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/10/00,,
386702,WP0000037,Goleta Beach,2000-07-12,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/12/00,,
386703,WP0000037,Goleta Beach,2000-07-17,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/17/00,,
386704,WP0000037,Goleta Beach,2000-07-24,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/24/00,,
386705,WP0000037,Goleta Beach,2000-07-31,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/31/00,,
386706,WP0000037,Goleta Beach,2000-08-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/7/00,,
386877,WP0000037,Goleta Beach,2000-08-14,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/14/00,,
386878,WP0000037,Goleta Beach,2000-08-21,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,8/21/00,,
386879,WP0000037,Goleta Beach,2000-08-28,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,8/28/00,,
386880,WP0000037,Goleta Beach,2000-09-05,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/5/00,,
386881,WP0000037,Goleta Beach,2000-09-11,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,9/11/00,,
386882,WP0000037,Goleta Beach,2000-09-18,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,9/18/00,,
386883,WP0000037,Goleta Beach,2000-09-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/20/00,,
386884,WP0000037,Goleta Beach,2000-09-25,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/25/00,,
386885,WP0000037,Goleta Beach,2000-10-02,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/2/00,,
386886,WP0000037,Goleta Beach,2000-10-09,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/9/00,,
386887,WP0000037,Goleta Beach,2000-10-16,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,10/16/00,,
386888,WP0000037,Goleta Beach,2000-10-23,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/23/00,,
386889,WP0000037,Goleta Beach,2000-10-30,0:00:00,Enterococcus,=,86,MPN/100ml,Enterolert,10/30/00,,
386890,WP0000037,Goleta Beach,2000-11-06,0:00:00,Enterococcus,=,63,MPN/100ml,Enterolert,11/6/00,,
386891,WP0000037,Goleta Beach,2000-11-13,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/13/00,,
386892,WP0000037,Goleta Beach,2000-11-20,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,11/20/00,,
386893,WP0000037,Goleta Beach,2000-11-27,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,11/27/00,,
386894,WP0000037,Goleta Beach,2000-12-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/1/00,,
386895,WP0000037,Goleta Beach,2000-12-11,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,12/11/00,,
386896,WP0000037,Goleta Beach,2000-12-18,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,12/18/00,,
386897,WP0000037,Goleta Beach,2000-12-22,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/22/00,,
386898,WP0000037,Goleta Beach,2000-12-28,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,12/28/00,,
387742,WP0000037,Goleta Beach,2001-01-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,1/4/01,,
387743,WP0000037,Goleta Beach,2001-01-08,0:00:00,Enterococcus,=,171,MPN/100ml,Enterolert,1/8/01,,
387744,WP0000037,Goleta Beach,2001-01-11,0:00:00,Enterococcus,=,1686,MPN/100ml,Enterolert,1/11/01,,
387745,WP0000037,Goleta Beach,2001-01-17,0:00:00,Enterococcus,=,98,MPN/100ml,Enterolert,1/17/01,,
387746,WP0000037,Goleta Beach,2001-01-18,0:00:00,Enterococcus,=,278,MPN/100ml,Enterolert,1/18/01,,
387747,WP0000037,Goleta Beach,2001-01-24,0:00:00,Enterococcus,=,96,MPN/100ml,Enterolert,1/24/01,,
387749,WP0000037,Goleta Beach,2001-01-29,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,1/29/01,,
387750,WP0000037,Goleta Beach,2001-02-05,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,2/5/01,,
387751,WP0000037,Goleta Beach,2001-02-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/7/01,,
387752,WP0000037,Goleta Beach,2001-02-12,0:00:00,Enterococcus,=,4884,MPN/100ml,Enterolert,2/12/01,,
387753,WP0000037,Goleta Beach,2001-02-14,0:00:00,Enterococcus,=,173,MPN/100ml,Enterolert,2/14/01,,
387754,WP0000037,Goleta Beach,2001-02-15,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,2/15/01,,
387755,WP0000037,Goleta Beach,2001-02-21,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,2/21/01,,
387756,WP0000037,Goleta Beach,2001-02-22,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,2/22/01,,
387757,WP0000037,Goleta Beach,2001-02-28,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,2/28/01,,
387758,WP0000037,Goleta Beach,2001-03-06,0:00:00,Enterococcus,=,763,MPN/100ml,Enterolert,3/6/01,,
387759,WP0000037,Goleta Beach,2001-03-08,0:00:00,Enterococcus,=,602,MPN/100ml,Enterolert,3/8/01,,
387760,WP0000037,Goleta Beach,2001-03-12,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,3/12/01,,
387761,WP0000037,Goleta Beach,2001-03-19,0:00:00,Enterococcus,=,30,MPN/100ml,Enterolert,3/19/01,,
387762,WP0000037,Goleta Beach,2001-03-26,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,3/26/01,,
387763,WP0000037,Goleta Beach,2001-04-02,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/2/01,,
387764,WP0000037,Goleta Beach,2001-04-09,0:00:00,Enterococcus,=,41,MPN/100ml,Enterolert,4/9/01,,
387765,WP0000037,Goleta Beach,2001-04-11,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,4/11/01,,
387766,WP0000037,Goleta Beach,2001-04-16,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/16/01,,
387767,WP0000037,Goleta Beach,2001-04-23,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/23/01,,
387768,WP0000037,Goleta Beach,2001-04-30,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,4/30/01,,
387769,WP0000037,Goleta Beach,2001-05-07,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/7/01,,
387770,WP0000037,Goleta Beach,2001-05-14,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,5/14/01,,
387771,WP0000037,Goleta Beach,2001-05-21,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,5/21/01,,
387772,WP0000037,Goleta Beach,2001-05-29,0:00:00,Enterococcus,=,131,MPN/100ml,Enterolert,5/29/01,,
387773,WP0000037,Goleta Beach,2001-06-01,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,6/1/01,,
387774,WP0000037,Goleta Beach,2001-06-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,6/4/01,,
387775,WP0000037,Goleta Beach,2001-06-06,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/6/01,,
387776,WP0000037,Goleta Beach,2001-06-11,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/11/01,,
387777,WP0000037,Goleta Beach,2001-06-18,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/18/01,,
387778,WP0000037,Goleta Beach,2001-06-25,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,6/25/01,,
387779,WP0000037,Goleta Beach,2001-07-02,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,7/2/01,,
387780,WP0000037,Goleta Beach,2001-07-09,0:00:00,Enterococcus,=,73,MPN/100ml,Enterolert,7/9/01,,
387781,WP0000037,Goleta Beach,2001-07-16,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,7/16/01,,
387782,WP0000037,Goleta Beach,2001-07-23,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,7/23/01,,
387783,WP0000037,Goleta Beach,2001-07-30,0:00:00,Enterococcus,=,959,MPN/100ml,Enterolert,7/30/01,,
387784,WP0000037,Goleta Beach,2001-08-06,0:00:00,Enterococcus,=,145,MPN/100ml,Enterolert,8/6/01,,
387785,WP0000037,Goleta Beach,2001-08-08,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/8/01,,
387786,WP0000037,Goleta Beach,2001-08-13,0:00:00,Enterococcus,=,262,MPN/100ml,Enterolert,8/13/01,,
387787,WP0000037,Goleta Beach,2001-08-15,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,8/15/01,,
387788,WP0000037,Goleta Beach,2001-08-20,0:00:00,Enterococcus,=,52,MPN/100ml,Enterolert,8/20/01,,
387789,WP0000037,Goleta Beach,2001-08-27,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,8/27/01,,
387790,WP0000037,Goleta Beach,2001-09-04,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,9/4/01,,
387791,WP0000037,Goleta Beach,2001-09-10,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/10/01,,
387792,WP0000037,Goleta Beach,2001-09-17,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,9/17/01,,
387793,WP0000037,Goleta Beach,2001-09-24,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,9/24/01,,
387794,WP0000037,Goleta Beach,2001-10-01,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/1/01,,
387795,WP0000037,Goleta Beach,2001-10-08,0:00:00,Enterococcus,=,3,MPN/100ml,Enterolert,10/8/01,,
387796,WP0000037,Goleta Beach,2001-10-15,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,10/15/01,,
387797,WP0000037,Goleta Beach,2001-10-22,0:00:00,Enterococcus,=,10,MPN/100ml,Enterolert,10/22/01,,
387798,WP0000037,Goleta Beach,2001-10-29,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,10/29/01,,
387799,WP0000037,Goleta Beach,2001-11-05,0:00:00,Enterococcus,=,31,MPN/100ml,Enterolert,11/5/01,,
387800,WP0000037,Goleta Beach,2001-11-13,0:00:00,Enterococcus,=,11199,MPN/100ml,Enterolert,11/13/01,,
387801,WP0000037,Goleta Beach,2001-11-15,0:00:00,Enterococcus,=,209,MPN/100ml,Enterolert,11/15/01,,
387802,WP0000037,Goleta Beach,2001-11-19,0:00:00,Enterococcus,=,20,MPN/100ml,Enterolert,11/19/01,,
387803,WP0000037,Goleta Beach,2001-11-26,0:00:00,Enterococcus,=,241,MPN/100ml,Enterolert,11/26/01,,
